all value,temp_1,temp_2,temp_3,temp_4,Average value,actual
"[-340.306492958371, -340.919931862657, -341.942330036466, -342.896568332021, -343.237367723291, -343.91896650583, -344.873204801385, -346.031922731702, -348.281198714082, -349.917035792177]",-340.306492958371,-340.919931862657,-341.942330036466,-342.896568332021,-344.2325019457982,-349.848875913923
"[-350.053355548684, -350.462314818208, -351.484712992017, -356.119584713285, -358.028061304395, -353.938468609159, -352.643430922334, -354.142948243921, -357.959901426141, -362.731092903917]",-350.053355548684,-350.462314818208,-351.484712992017,-356.119584713285,-354.75638714820616,-367.161484990423
"[-370.433159146612, -371.387397442167, -371.864516589944, -372.614275250737, -372.750595007245, -372.614275250737, -372.205315981214, -371.251077685659, -371.046598050897, -371.79635671169]",-370.433159146612,-371.387397442167,-371.864516589944,-372.614275250737,-371.79635671169024,-371.660036955182
"[-371.455557320421, -371.251077685659, -370.842118416135, -370.637638781373, -370.705798659627, -371.591877076928, -372.13715610296, -372.546115372484, -373.364033911531, -373.7048333028]",-371.455557320421,-371.251077685659,-370.842118416135,-370.637638781373,-371.8236206629918,-373.227714155023
"[-372.000836346452, -370.637638781373, -369.478920851056, -368.183883164232, -367.570444259946, -367.502284381692, -367.434124503438, -367.843083772962, -368.388362798993, -368.592842433755]",-372.000836346452,-370.637638781373,-369.478920851056,-368.183883164232,-368.7632421293899,-369.069961581533
"[-369.615240607564, -369.478920851056, -368.661002312009, -367.6386041382, -367.093325112169, -366.207246694867, -365.457488034074, -364.980368886297, -364.844049129789, -364.707729373281]",-369.615240607564,-369.478920851056,-368.661002312009,-367.6386041382,-366.86839751393063,-364.435089860265
"[-363.48085156471, -363.071892295186, -363.344531808202, -362.526613269155, -361.708694730108, -361.095255825822, -359.868378017251, -358.98229959995, -358.573340330427, -357.550942156617]",-363.48085156471,-363.071892295186,-363.344531808202,-362.526613269155,-361.0202799597429,-356.051424835031
"[-354.48374763519, -352.91607043535, -351.00759384424, -348.553838227098, -346.440882001226, -345.214004192655, -343.987126384084, -343.032888088529, -342.283129427736, -342.01048991472]",-354.48374763519,-352.91607043535,-351.00759384424,-348.553838227098,-346.99297701508283,-342.35128930599
"[-342.555768940751, -342.487609062497, -342.214969549482, -342.146809671228, -342.01048991472, -341.533370766942, -340.851771984403, -340.033853445356, -338.806975636785, -337.989057097738]",-342.555768940751,-342.487609062497,-342.214969549482,-342.146809671228,-341.0630676069902,-338.057216975992
"[-337.920897219484, -337.85273734123, -337.784577462976, -337.716417584722, -337.716417584722, -337.580097828214, -337.580097828214, -337.784577462976, -338.193536732499, -338.261696610753]",-337.920897219484,-337.85273734123,-337.784577462976,-337.716417584722,-337.83910536557903,-338.193536732499
"[-338.125376854245, -338.125376854245, -338.193536732499, -338.466176245515, -338.466176245515, -338.466176245515, -338.398016367261, -338.398016367261, -338.466176245515, -338.398016367261]",-338.125376854245,-338.125376854245,-338.193536732499,-338.466176245515,-338.35030445248316,-338.398016367261
"[-338.466176245515, -338.602496002023, -339.215934906308, -339.556734297578, -339.693054054086, -339.829373810594, -340.238333080118, -340.647292349641, -340.783612106149, -341.056251619165]",-338.466176245515,-338.602496002023,-339.215934906308,-339.556734297578,-339.8089258471177,-341.465210888688
"[-342.01048991472, -342.419449184243, -342.623928819005, -342.692088697259, -342.828408453767, -343.101047966783, -343.646326992814, -344.123446140592, -344.327925775354, -344.532405410116]",-342.01048991472,-342.419449184243,-342.623928819005,-342.692088697259,-343.2305517354653,-345.350323949163
"[-346.16824248821, -346.918001149003, -347.735919688051, -348.41751847059, -348.826477740114, -348.894637618367, -349.371756766145, -349.917035792177, -350.121515426938, -350.394154939954]",-346.16824248821,-346.918001149003,-347.735919688051,-348.41751847059,-348.6765260079549,-350.734954331224
"[-350.871274087732, -351.075753722493, -351.280233357255, -351.893672261541, -352.438951287572, -352.711590800588, -352.984230313604, -353.665829096143, -354.415587756936, -354.688227269952]",-350.871274087732,-351.075753722493,-351.280233357255,-351.893672261541,-352.6025349953816,-355.778785322015
"[-357.005663130586, -357.550942156617, -357.755421791379, -357.959901426141, -358.096221182649, -358.232540939157, -358.64150020868, -359.527578625982, -359.936537895505, -360.141017530267]",-357.005663130586,-357.550942156617,-357.755421791379,-357.959901426141,-358.4847324886963,-360.277337286775
"[-360.481816921537, -360.618136678045, -360.89077619106, -361.027095947568, -361.367895338838, -362.117653999631, -362.390293512647, -362.867412660425, -363.549011442964, -364.094290468995]",-360.481816921537,-360.618136678045,-360.89077619106,-361.027095947568,-361.940438316171,-364.298770103757
"[-364.571409616773, -364.775889251535, -364.980368886297, -365.184848521058, -365.661967668836, -366.002767060106, -366.139086816613, -366.479886207883, -366.957005355661, -367.6386041382]",-364.571409616773,-364.775889251535,-364.980368886297,-365.184848521058,-365.8391833522962,-367.97940352947
"[-368.388362798993, -368.933641825025, -369.751560364072, -370.22867951185, -370.637638781373, -371.660036955182, -372.341635737722, -372.818754885499, -373.227714155023, -373.841153059308]",-368.388362798993,-368.933641825025,-369.751560364072,-370.22867951185,-371.1829178074047,-374.522751841848
"[-374.999870989625, -376.567548189466, -378.135225389306, -378.54418465883, -378.8849840501, -379.362103197877, -380.180021736924, -380.79346064121, -381.543219302003, -382.292977962796]",-374.999870989625,-376.567548189466,-378.135225389306,-378.54418465883,-379.1303596118137,-383.04273662359
"[-383.792495284383, -384.814893458192, -385.769131753747, -386.791529927556, -387.882087979619, -388.563686762159, -389.44976517946, -390.404003475015, -390.949282501046, -391.69904116184]",-383.792495284383,-384.814893458192,-385.769131753747,-386.791529927556,-388.01159174830167,-392.857759092157
"[-393.94831714422, -394.698075805013, -395.107035074537, -395.447834465806, -395.720473978822, -396.129433248346, -396.538392517869, -397.288151178663, -398.242389474218, -398.787668500249]",-393.94831714422,-394.698075805013,-395.107035074537,-395.447834465806,-396.19077713877425,-399.605587039296
"[-400.764304969613, -401.92302289993, -403.490700099771, -404.922057543104, -405.671816203897, -406.148935351674, -406.694214377706, -407.443973038499, -408.125571821039, -408.943490360086]",-400.764304969613,-401.92302289993,-403.490700099771,-404.922057543104,-405.41280866653193,-409.761408899133
"[-410.443007681672, -411.124606464212, -412.078844759767, -412.760443542306, -413.5102022031, -414.396280620401, -415.009719524686, -415.691318307226, -416.509236846273, -417.258995507066]",-410.443007681672,-411.124606464212,-412.078844759767,-412.760443542306,-413.87826554567084,-417.940594289605
"[-418.758512828653, -419.508271489446, -421.007788811033, -423.73418394119, -425.710820410554, -427.278497610395, -428.369055662458, -428.709855053727, -429.255134079759, -430.073052618806]",-418.758512828653,-419.508271489446,-421.007788811033,-423.73418394119,-425.24051725060207,-430.413852010076
"[-430.754651401346, -431.299930427377, -432.117848966424, -432.594968114202, -432.935767505472, -433.821845922773, -434.435284827058, -434.707924340074, -434.98056385309, -435.594002757375]",-430.754651401346,-431.299930427377,-432.117848966424,-432.594968114202,-433.3242788115191,-436.616400931184
"[-437.570639226739, -438.45671764404, -439.274636183088, -439.683595452611, -439.888075087373, -440.024394843881, -440.228874478643, -440.433354113405, -440.70599362642, -440.910473261182]",-437.570639226739,-438.45671764404,-439.274636183088,-439.683595452611,-439.71767539173817,-441.251272652452
"[-441.660231921975, -442.478150461023, -443.29606900007, -443.977667782609, -444.250307295625, -444.522946808641, -444.659266565149, -444.86374619991, -445.000065956418, -445.20454559118]",-441.660231921975,-442.478150461023,-443.29606900007,-443.977667782609,-443.99129975825997,-445.409025225942
"[-445.613504860704, -446.022464130227, -446.840382669275, -447.249341938798, -447.385661695306, -447.590141330068, -447.726461086576, -447.862780843084, -447.726461086576, -447.45382157356]",-445.613504860704,-446.022464130227,-446.840382669275,-447.249341938798,-447.14710212141733,-447.317501817052
"[-447.45382157356, -447.590141330068, -447.999100599592, -448.680699382131, -449.089658651655, -449.36229816467, -449.634937677686, -450.248376581971, -450.793655608003, -451.61157414705]",-447.45382157356,-447.590141330068,-447.999100599592,-448.680699382131,-449.2464263716386,-453.724530372922
"[-454.815088424985, -455.496687207525, -457.132524285619, -458.01860270292, -458.563881728952, -460.131558928792, -461.222116980855, -462.108195398157, -463.266913328473, -463.812192354505]",-454.815088424985,-455.496687207525,-457.132524285619,-458.01860270292,-459.45677613407827,-464.084831867521
"[-464.698270771806, -464.970910284822, -465.175389919584, -465.243549797838, -464.834590528314, -464.561951015298, -464.561951015298, -464.630110893552, -464.698270771806, -464.76643065006]",-464.698270771806,-464.970910284822,-465.175389919584,-465.243549797838,-464.8141425648379,-464.76643065006
"[-464.902750406568, -464.970910284822, -464.970910284822, -465.039070163076, -465.039070163076, -465.10723004133, -465.10723004133, -465.039070163076, -465.039070163076, -465.039070163076]",-464.902750406568,-464.970910284822,-464.970910284822,-465.039070163076,-465.02543818742527,-465.039070163076
"[-465.039070163076, -464.970910284822, -464.970910284822, -464.902750406568, -464.834590528314, -464.902750406568, -464.834590528314, -465.039070163076, -465.516189310853, -465.516189310853]",-465.039070163076,-464.970910284822,-464.970910284822,-464.902750406568,-465.05270213872666,-465.448029432599
"[-465.448029432599, -465.584349189107, -465.584349189107, -465.652509067361, -466.197788093393, -466.265947971647, -466.197788093393, -466.061468336885, -465.856988702123, -465.856988702123]",-465.448029432599,-465.584349189107,-465.584349189107,-465.652509067361,-465.8706206777738,-465.652509067361
"[-465.039070163076, -464.561951015298, -464.902750406568, -464.970910284822, -464.970910284822, -465.10723004133, -465.584349189107, -465.788828823869, -465.788828823869, -466.334107849901]",-465.039070163076,-464.561951015298,-464.902750406568,-464.970910284822,-465.3048936882662,-466.538587484662
"[-465.652509067361, -464.493791137044, -463.403233084981, -462.51715466768, -462.108195398157, -461.358436737363, -460.2678786853, -459.790759537523, -459.518120024507, -459.109160754983]",-465.652509067361,-464.493791137044,-463.403233084981,-462.51715466768,-461.82192390948995,-458.35940209419
"[-458.086762581174, -458.223082337682, -457.473323676889, -456.587245259588, -456.041966233556, -455.701166842287, -454.746928546731, -453.588210616414, -453.111091468637, -452.088693294828]",-458.086762581174,-458.223082337682,-457.473323676889,-456.587245259588,-455.56484708577864,-450.998135242765
"[-450.521016094987, -450.180216703718, -449.839417312448, -449.566777799432, -448.953338895147, -448.271740112607, -447.590141330068, -446.635903034513, -445.477185104196, -444.386627052133]",-450.521016094987,-450.180216703718,-449.839417312448,-449.566777799432,-448.14223634392494,-443.773188147847
"[-443.159749243562, -442.137351069753, -441.455752287214, -440.70599362642, -439.206476304834, -437.979598496263, -437.093520078962, -436.684560809438, -435.662162635629, -434.776084218328]",-443.159749243562,-442.137351069753,-441.455752287214,-440.70599362642,-438.8861248770403,-434.367124948804
"[-433.344726774995, -432.458648357694, -431.981529209916, -431.027290914361, -430.004892740552, -429.323293958013, -428.505375418966, -427.960096392934, -427.551137123411, -427.210337732141]",-433.344726774995,-432.458648357694,-431.981529209916,-431.027290914361,-429.9367328622983,-426.869538340871
"[-426.392419193094, -425.301861141031, -424.006823454206, -422.848105523889, -422.030186984842, -420.871469054525, -419.303791854684, -418.076914046113, -417.804274533098, -418.145073924367]",-426.392419193094,-425.301861141031,-424.006823454206,-422.848105523889,-421.47809197098496,-417.872434411351
"[-416.98635599405, -416.032117698495, -415.623158428972, -415.146039281194, -414.464440498655, -413.033083055322, -411.669885490243, -410.988286707704, -410.443007681672, -409.625089142625]",-416.98635599405,-416.032117698495,-415.623158428972,-415.146039281194,-413.40114639789317,-408.3300514558
"[-407.035013768976, -405.603656325643, -403.967819247548, -402.331982169454, -400.287185821836, -398.651348743741, -397.42447093517, -395.993113491838, -394.970715318029, -394.016477022474]",-407.035013768976,-405.603656325643,-403.967819247548,-402.331982169454,-400.0281782844709,-393.062238726919
"[-392.448799822633, -391.290081892316, -389.722404692476, -388.222887370889, -387.404968831842, -387.132329318826, -386.791529927556, -386.450730536287, -386.109931145017, -385.837291632001]",-392.448799822633,-391.290081892316,-389.722404692476,-388.222887370889,-388.1410955169843,-385.155692849462
"[-384.133294675653, -382.838256988828, -382.224818084543, -381.747698936765, -381.066100154226, -379.839222345655, -378.8849840501, -378.54418465883, -378.135225389306, -377.862585876291]",-384.133294675653,-382.838256988828,-382.224818084543,-381.747698936765,-380.5276371160197,-377.521786485021
"[-377.112827215497, -376.840187702482, -376.363068554704, -376.022269163434, -375.136190746133, -373.909312937562, -373.364033911531, -372.886914763753, -372.341635737722, -371.660036955182]",-377.112827215497,-376.840187702482,-376.363068554704,-376.022269163434,-374.5636477688,-371.251077685659
"[-371.114757929151, -370.842118416135, -370.501319024865, -369.819720242326, -368.456522677247, -367.6386041382, -367.093325112169, -366.343566451375, -364.980368886297, -363.753491077726]",-371.114757929151,-370.842118416135,-370.501319024865,-369.819720242326,-368.05437939554906,-363.208212051694
"[-362.867412660425, -362.594773147409, -362.390293512647, -361.845014486615, -360.822616312806, -359.391258869474, -357.278302643602, -355.506145808999, -354.756387148206, -354.279268000428]",-362.867412660425,-362.594773147409,-362.390293512647,-361.845014486615,-359.1731472590611,-354.347427878682
"[-354.892706904714, -354.756387148206, -354.551907513444, -354.347427878682, -354.006628487413, -353.188709948365, -351.621032748525, -350.734954331224, -350.189675305192, -349.576236400907]",-354.892706904714,-354.756387148206,-354.551907513444,-354.347427878682,-352.78656666666717,-348.07671907932
"[-346.986161027257, -346.577201757734, -347.054320905511, -346.781681392495, -345.418483827417, -343.850806627576, -342.35128930599, -340.783612106149, -339.147775028055, -337.716417584722]",-346.986161027257,-346.577201757734,-347.054320905511,-346.781681392495,-343.6667749562906,-336.762179289167
"[-336.285060141389, -335.944260750119, -335.194502089326, -333.69498476774, -331.990987811391, -330.491470489805, -329.809871707265, -329.400912437742, -329.19643280298, -328.787473533456]",-336.285060141389,-335.944260750119,-335.194502089326,-333.69498476774,-332.0795956531213,-328.310354385679
"[-327.969554994409, -327.560595724885, -327.083476577108, -326.674517307584, -326.061078403299, -324.902360472982, -323.334683273141, -321.698846195047, -320.676448021238, -319.245090577905]",-327.969554994409,-327.560595724885,-327.083476577108,-326.674517307584,-324.5206651547598,-316.791334960763
"[-315.359977517431, -314.746538613145, -314.064939830606, -313.383341048066, -312.292782996003, -310.861425552671, -310.111666891877, -309.021108839814, -307.453431639974, -306.499193344419]",-315.359977517431,-314.746538613145,-314.064939830606,-313.383341048066,-311.37944062740064,-305.749434683626
"[-304.522556875055, -302.954879675214, -301.182722840612, -299.206086371248, -297.161290023629, -290.004502806966, -280.666599486177, -277.394925329988, -267.102783713643, -252.721049402063]",-304.522556875055,-302.954879675214,-301.182722840612,-299.206086371248,-287.2917396524595,-246.722980115716
"[-243.451305959527, -240.3841114381, -237.657716307943, -236.158198986356, -235.476600203817, -234.931321177785, -234.249722395246, -233.63628349096, -233.159164343183, -232.818364951913]",-243.451305959527,-240.3841114381,-237.657716307943,-236.158198986356,-236.19227892548298,-232.40940568239
"[-232.000446412866, -231.659647021596, -231.250687752073, -230.705408726041, -229.410371039216, -228.183493230645, -227.774533961122, -227.297414813344, -226.820295665567, -226.206856761281]",-232.000446412866,-231.659647021596,-231.250687752073,-230.705408726041,-229.13091553837506,-225.797897491758
"[-225.388938222234, -224.911819074457, -223.616781387632, -222.389903579061, -221.980944309537, -221.571985040014, -221.16302577049, -220.82222637922, -220.208787474935, -219.799828205411]",-225.388938222234,-224.911819074457,-223.616781387632,-222.389903579061,-222.1854239442991,-219.663508448903
"[-219.322709057634, -218.91374978811, -218.368470762079, -217.891351614301, -217.550552223031, -217.141592953508, -216.732633683984, -216.391834292714, -216.255514536207, -215.710235510175]",-219.322709057634,-218.91374978811,-218.368470762079,-217.891351614301,-217.42786444217433,-215.164956484144
"[-214.892316971128, -214.551517579858, -214.210718188588, -213.801758919065, -213.460959527795, -213.120160136525, -212.50672123224, -211.143523667161, -210.325605128114, -209.984805736844]",-214.892316971128,-214.551517579858,-214.210718188588,-213.801758919065,-212.79980870873177,-209.575846467321
"[-209.166887197797, -208.894247684781, -208.485288415258, -207.940009389226, -207.122090850179, -205.622573528592, -203.918576572244, -202.964338276689, -203.100658033197, -201.328501198594]",-209.166887197797,-208.894247684781,-208.485288415258,-207.940009389226,-205.85431711465571,-199.420024607484
"[-198.670265946691, -197.238908503358, -195.807551060026, -194.716993007963, -191.445318851774, -187.219406400029, -182.993493948285, -181.493976626699, -180.335258696382, -178.494941983526]",-198.670265946691,-197.238908503358,-195.807551060026,-194.716993007963,-188.84161150247328,-175.768546853368
"[-172.905831966703, -171.201835010354, -173.38295111448, -174.337189410035, -172.292393062417, -167.793841097657, -165.0674459675, -164.317687306707, -162.750010106866, -160.977853272264]",-172.905831966703,-171.201835010354,-173.38295111448,-174.337189410035,-168.5027038314983,-158.864897046392
"[-156.07034203798, -153.752906177346, -151.91258946449, -149.186194334333, -143.801563952272, -137.121895883386, -132.418864283864, -130.033268544976, -128.124791953866, -124.103359136884]",-156.07034203798,-153.752906177346,-151.91258946449,-149.186194334333,-140.65257757693968,-121.376964006726
"[-119.809286806886, -118.377929363553, -116.469452772443, -114.560976181333, -113.061458859746, -110.88034275562, -109.040026042764, -108.426587138478, -107.949467990701, -107.472348842923]",-119.809286806886,-118.377929363553,-116.469452772443,-114.560976181333,-112.60478767544468,-106.927069816892
"[-105.700192008321, -104.950433347528, -105.427552495305, -104.064354930227, -102.701157365148, -102.292198095624, -101.746919069593, -100.65636101753, -98.6797245481655, -96.7030880788013]",-105.700192008321,-104.950433347528,-105.427552495305,-104.064354930227,-102.29219809562429,-94.7264516094372
"[-92.8179750183269, -90.8413385489628, -89.4099811056301, -88.5920625665829, -86.9562254884884, -85.8656674364254, -85.184068653886, -83.4119118192837, -81.3671154716656, -79.2541592457935]",-92.8179750183269,-90.8413385489628,-89.4099811056301,-88.5920625665829,-86.37005053550453,-77.2093628981754
"[-75.0964066723034, -72.5744911769077, -68.5530583599254, -66.0311428645298, -64.8042650559589, -62.8957884648487, -60.1012334564373, -57.5111580827877, -56.5569197872326, -54.3758036831066]",-75.0964066723034,-72.5744911769077,-68.5530583599254,-66.0311428645298,-63.85002676040381,-51.3767690399334
"[-49.0593331792995, -47.491655979459, -45.1060602405712, -41.2891070583507, -38.3582322934315, -35.0865581372425, -30.5880061724827, -28.2705703118488, -27.3844918945476, -26.6347332337543]",-49.0593331792995,-47.491655979459,-45.1060602405712,-41.2891070583507,-36.92687485009877,-26.1576140859768
"[-25.6804949381992, -25.2715356686756, -24.862576399152, -23.9083381035969, -22.4769806602642, -21.3864226082012, -20.1595447996303, -18.6600274780437, -18.0465885737583, -16.8197107651874]",-25.6804949381992,-25.2715356686756,-24.862576399152,-23.9083381035969,-21.72722199947088,-14.9112341740772
"[-14.09331563503, -12.8664378264591, -11.0942809918567, -9.45844391376227, -8.36788586169928, -8.09524634868353, -8.7768451312229, -8.84500500947684, -8.2315661051914, -7.75444695741385]",-14.09331563503,-12.8664378264591,-11.0942809918567,-9.45844391376227,-9.758347378079588,-7.34548768789023
"[-6.59572902709692, -4.27829316646307, 2.81033417194635, 11.7392782232121, 15.4199116489247, 21.8951000830486, 29.5971663257435, 34.0275584122494, 37.5718720814541, 40.4345869681194]",-6.59572902709692,-4.27829316646307,2.81033417194635,11.7392782232121,18.262178572113815,41.8659444114521
"[43.4336216112927, 45.1376185676411, 46.8416155239895, 46.8416155239895, 47.0460951587513, 49.8406501671627, 50.9993680974796, 51.4083273670033, 52.3625656625584, 54.7481614014462]",43.4336216112927,45.1376185676411,46.8416155239895,46.8416155239895,48.86596390813143,56.9292775055721
"[57.4063966533497, 58.2924750706509, 59.4511930009678, 61.1551899573162, 63.0636665484265, 64.5631838700131, 65.4492622873142, 66.1990209481075, 67.3577388784245, 68.993575956519]",57.4063966533497,58.2924750706509,59.4511930009678,61.1551899573162,63.19317031710894,70.8338926693752
"[72.1289303562, 72.8786890169933, 74.310046460326, 75.0598051211193, 74.6508458515957, 74.8553254863575, 75.9458835384205, 77.581720616515, 79.1493978163555, 80.3762756249264]",72.1289303562,72.8786890169933,74.310046460326,75.0598051211193,75.69369198888093,81.1941941639736
"[82.0121127030209, 83.2389905115917, 84.9429874679402, 86.7833041807964, 87.8738622328594, 88.8962604066685, 90.6002573630169, 92.3042543193653, 93.6674518844441, 94.6216901799992]",82.0121127030209,83.2389905115917,84.9429874679402,86.7833041807964,88.49411712497024,95.916727866824
"[97.3480853101566, 98.3704834839657, 99.7336810490444, 101.437678005393, 103.482474353011, 106.140709604914, 108.798944856818, 110.639261569674, 111.934299256499, 113.16117706507]",97.3480853101566,98.3704834839657,99.7336810490444,101.437678005393,105.10467945545459,114.933333899672
"[115.887572195227, 117.046290125544, 118.682127203639, 119.56820562094, 121.067722942527, 123.794118072684, 126.452353324588, 128.837949063475, 130.746425654586, 131.700663950141]",115.887572195227,117.046290125544,118.682127203639,119.56820562094,123.3783428153351,132.38226273268
"[133.200181271727, 134.495218958552, 135.517617132361, 136.403695549662, 138.039532627757, 139.675369705851, 141.3793666622, 143.219683375056, 145.673438992198, 148.536153878863]",133.200181271727,134.495218958552,135.517617132361,136.403695549662,139.6140258154227,150.512790348227
"[151.739668156798, 152.353107061084, 152.966545965369, 153.443665113147, 154.125263895686, 155.352141704257, 157.192458417113, 159.100935008223, 160.395972695048, 160.94125172108]",151.739668156798,152.353107061084,152.966545965369,153.443665113147,155.76110097378051,161.622850503619
"[162.781568433936, 163.667646851237, 164.212925877269, 164.621885146792, 165.167164172824, 165.644283320601, 166.121402468379, 166.871161129172, 167.416440155204, 167.961719181235]",162.781568433936,163.667646851237,164.212925877269,164.621885146792,165.44661967366488,168.779637720282
"[170.415474798377, 172.187631632979, 173.41450944155, 175.731945302184, 178.730979945357, 180.843936171229, 182.275293614562, 183.774810936148, 185.887767162021, 187.932563509639]",170.415474798377,172.187631632979,173.41450944155,175.731945302184,179.11949125140458,189.432080831225
"[190.045519735511, 191.136077787574, 192.226635839637, 192.840074743922, 193.930632795985, 195.430150117572, 196.79334768265, 197.47494646519, 197.952065612967, 198.361024882491]",190.045519735511,191.136077787574,192.226635839637,192.840074743922,194.6190475663499,198.701824273761
"[199.178943421538, 199.587902691062, 199.928702082331, 200.814780499633, 202.041658308204, 202.586937334235, 202.927736725505, 203.473015751536, 204.699893560107, 205.585971977408]",199.178943421538,199.587902691062,199.928702082331,200.814780499633,202.0825542351559,206.063091125186
"[206.403890516455, 206.812849785979, 207.358128812011, 208.312367107566, 208.993965890105, 209.402925159629, 209.811884429152, 210.220843698676, 210.6298029682, 211.175081994231]",206.403890516455,206.812849785979,207.358128812011,208.312367107566,208.91217403620038,211.720361020263
"[212.19748016804, 212.606439437564, 212.947238828833, 213.560677733119, 214.44675615042, 214.992035176452, 215.537314202483, 216.218912985022, 217.104991402324, 217.922909941371]",212.19748016804,212.606439437564,212.947238828833,213.560677733119,214.7534756025628,218.331869210894
"[218.60450872391, 219.217947628196, 220.240345802005, 222.080662514861, 223.989139105971, 225.01153727978, 225.897615697081, 226.306574966605, 226.033935453589, 226.033935453589]",218.60450872391,219.217947628196,220.240345802005,222.080662514861,223.3416202625587,226.170255210097
"[226.579214479621, 226.851853992637, 227.26081326216, 227.737932409938, 228.760330583747, 229.578249122794, 230.055368270572, 231.009606566127, 231.827525105174, 232.236484374698]",226.579214479621,226.851853992637,227.26081326216,227.737932409938,229.1897378167468,232.645443644221
"[232.986243035491, 233.32704242676, 233.736001696284, 234.0086412093, 234.485760357077, 235.508158530886, 236.25791719168, 236.598716582949, 236.939515974219, 237.484795000251]",232.986243035491,233.32704242676,233.736001696284,234.0086412093,235.13327920048968,238.16639378279
"[238.984312321837, 239.597751226123, 239.938550617392, 240.279350008662, 240.620149399932, 241.165428425963, 241.847027208503, 242.460466112788, 243.073905017073, 244.300782825644]",238.984312321837,239.597751226123,239.938550617392,240.279350008662,241.22677231639173,244.982381608184
"[245.323180999453, 245.732140268977, 246.072939660247, 246.413739051516, 246.754538442786, 247.436137225326, 248.117736007865, 248.458535399135, 248.799334790404, 249.003814425166]",245.323180999453,245.732140268977,246.072939660247,246.413739051516,247.2112096270875,248.935654546912
"[249.208294059928, 249.480933572944, 249.889892842467, 250.230692233737, 250.503331746753, 250.571491625007, 250.912291016276, 251.3212502858, 251.934689190085, 252.752607729133]",249.208294059928,249.480933572944,249.889892842467,250.230692233737,250.68054743021304,253.502366389926
"[254.047645415958, 254.456604685481, 254.933723833259, 255.547162737544, 256.501401033099, 256.842200424369, 256.774040546115, 256.910360302623, 257.319319572146, 258.137238111194]",254.047645415958,254.456604685481,254.933723833259,255.547162737544,256.1469696661788,258.546197380717
"[259.023316528495, 259.63675543278, 260.659153606589, 261.545232023891, 262.294990684684, 262.635790075954, 262.976589467223, 263.317388858493, 263.590028371509, 263.930827762778]",259.023316528495,259.63675543278,260.659153606589,261.545232023891,261.9610072812396,264.339787032302
"[264.680586423572, 264.953225936587, 265.294025327857, 265.634824719127, 266.38458337992, 267.066182162459, 267.475141431983, 267.815940823253, 268.156740214522, 268.429379727538]",264.680586423572,264.953225936587,265.294025327857,265.634824719127,266.5890630146818,268.702019240554
"[269.042818631824, 269.247298266585, 269.247298266585, 269.110978510078, 269.451777901347, 270.065216805633, 270.610495831664, 270.951295222934, 271.22393473595, 271.564734127219]",269.042818631824,269.247298266585,269.247298266585,269.110978510078,270.05158482998183,271.837373640235
"[272.110013153251, 272.110013153251, 271.905533518489, 271.905533518489, 272.178173031505, 272.587132301028, 272.723452057536, 272.927931692298, 273.268731083568, 273.950329866107]",272.110013153251,272.110013153251,271.905533518489,271.905533518489,272.56668433755215,274.495608892139
"[274.904568161662, 275.177207674678, 275.449847187694, 275.654326822455, 275.926966335471, 276.199605848487, 276.472245361503, 276.744884874518, 276.94936450928, 277.222004022296]",274.904568161662,275.177207674678,275.449847187694,275.654326822455,276.07010207980437,277.426483657058
"[277.699123170074, 277.903602804835, 278.176242317851, 278.448881830867, 278.721521343883, 278.994160856898, 279.19864049166, 279.471280004676, 279.743919517692, 279.948399152453]",277.699123170074,277.903602804835,278.176242317851,278.448881830867,278.8305771490889,280.221038665469
"[280.493678178485, 280.766317691501, 280.970797326263, 281.243436839278, 281.584236230548, 281.993195500072, 282.538474526103, 282.333994891341, 282.538474526103, 283.288233186896]",280.493678178485,280.766317691501,280.970797326263,281.243436839278,281.77508388965896,283.492712821658
"[283.492712821658, 283.424552943404, 283.629032578166, 283.901672091182, 284.106151725944, 284.446951117213, 284.787750508483, 285.264869656261, 285.60566904753, 285.878308560546]",283.492712821658,283.424552943404,283.629032578166,283.901672091182,284.45376710503865,286.150948073562
"[286.423587586577, 286.764386977847, 287.037026490863, 287.309666003879, 287.582305516894, 287.991264786418, 288.741023447211, 289.286302473243, 289.695261742766, 289.899741377528]",286.423587586577,286.764386977847,287.037026490863,287.309666003879,288.07305664032253,290.036061134036
"[290.376860525306, 290.649500038322, 290.990299429591, 291.399258699115, 291.740058090385, 292.149017359908, 292.626136507686, 292.966935898955, 293.307735290225, 293.648534681495]",290.376860525306,290.649500038322,290.990299429591,291.399258699115,291.9854336520988,293.989334072764
"[294.330133464034, 294.670932855304, 295.011732246574, 295.420691516097, 295.693331029113, 296.034130420383, 296.374929811652, 296.715729202922, 297.192848350699, 298.078926768001]",294.330133464034,294.670932855304,295.011732246574,295.420691516097,295.9523385664779,298.692365672286
"[299.10132494181, 299.373964454825, 299.782923724349, 300.123723115619, 300.464522506888, 300.873481776412, 301.214281167682, 301.623240437205, 302.236679341491, 302.850118245776]",299.10132494181,299.373964454825,299.782923724349,300.123723115619,300.7644259712057,303.463557150062
"[303.804356541331, 304.076996054347, 304.622275080379, 305.099394228156, 305.372033741172, 305.50835349768, 305.576513375934, 305.849152888949, 306.667071427997, 306.803391184505]",303.804356541331,304.076996054347,304.622275080379,305.099394228156,305.33795380204504,306.803391184505
